datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
2017-09-13 15:43:34,1505317413553,c24ur,0,quest,48.666666666666664,,0.0,18.56666692097983,-1,-1,-1,-1,-1,-1,-1,0.01265446666666667,0.4052735,0.5417478333333333,-1.0,-1.0
2017-09-13 15:43:35,1505317414513,c24ur,0,quest,73.0,0.8820530166878094,0.12167466666666667,27.926666895548532,-1,-1,-1,-1,-1,-1,-1,-0.08439136666666665,0.6975911666666667,0.6854651666666666,-1.0,-1.0
2017-09-13 15:43:36,1505317415507,c24ur,0,quest,73.0,0.8409633497311892,0.39820800000000006,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.16951503333333331,0.8361001666666666,0.5327961666666665,-1.0,-1.0
2017-09-13 15:43:37,1505317416496,c24ur,0,quest,73.0,0.8262854028255845,0.6747413333333334,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.09346516666666667,0.8627929999999999,0.4501139999999999,-1.0,-1.0
2017-09-13 15:43:38,1505317417482,c24ur,0,quest,73.0,0.8161625792326571,0.8296000000000001,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.022216866666666685,0.7743326666666666,0.5577799999999998,-1.0,-1.0
2017-09-13 15:43:39,1505317418475,c24ur,0,quest,73.0,0.815043721148169,0.8517226666666667,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,0.004638733333333321,0.7307129999999998,0.6339516666666666,-1.0,-1.0
2017-09-13 15:43:40,1505317419484,c24ur,0,quest,73.0,0.8163985364326533,0.8019466666666667,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.05460613333333334,0.7304686666666665,0.6584469999999999,-1.0,-1.0
2017-09-13 15:43:41,1505317420491,c24ur,0,quest,73.0,0.8214788944432735,0.7521706666666667,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.007405600000000008,0.7731933333333334,0.6263019999999999,-1.0,-1.0
2017-09-13 15:43:42,1505317421497,c24ur,0,quest,73.0,0.8208119601136291,0.6526186666666667,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,0.04329426666666666,0.7609050000000002,0.6350911666666664,-1.0,-1.0
2017-09-13 15:43:43,1505317422489,c24ur,0,quest,73.0,0.8090809291906317,0.6858026666666667,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.040039200000000004,0.7915040000000002,0.5864258333333331,-1.0,-1.0
2017-09-13 15:43:44,1505317423487,c24ur,0,quest,73.0,0.7925836242791936,0.9346826666666668,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.17826353333333333,0.8366700000000001,0.49076333333333305,-1.0,-1.0
2017-09-13 15:43:45,1505317424486,c24ur,0,quest,71.33333333333333,0.7767131142761782,1.0121120000000001,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.3239746666666667,0.8692626666666667,0.4066161666666664,-1.0,-1.0
2017-09-13 15:43:46,1505317425489,c24ur,0,quest,69.66666666666667,0.7692365452373376,1.0176426666666667,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.341634,0.8716635,0.38269049999999977,-1.0,-1.0
2017-09-13 15:43:47,1505317426486,c24ur,0,quest,68.0,0.7668732681992326,0.813008,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.3361001666666666,0.8709311666666668,0.3876139999999997,-1.0,-1.0
2017-09-13 15:43:48,1505317427489,c24ur,0,quest,68.0,0.7641496896348854,0.8185386666666666,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.3354898333333332,0.8733318333333334,0.383626333333333,-1.0,-1.0
2017-09-13 15:43:49,1505317428498,c24ur,0,quest,68.0,0.7606638771820528,0.8434266666666668,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.33540849999999983,0.8754476666666667,0.38191733333333305,-1.0,-1.0
2017-09-13 15:43:50,1505317429506,c24ur,0,quest,68.33333333333333,0.7564420460549139,0.8600186666666668,28.079999923706097,-1,-1,-1,-1,-1,-1,-1,-0.25516756666666657,0.8519286666666667,0.4492594999999997,-1.0,-1.0
