datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
2017-10-11 12:19:18,1507724357634,iz3x1,0,quest,40.666666666666664,,0.0,21.166666666666668,-1,-1,-1,-1,-1,-1,-1,0.07478866666666667,0.286621,0.591797,-1.0,-1.0
2017-10-11 12:19:19,1507724358502,iz3x1,0,quest,61.0,,0.182512,31.75,-1,-1,-1,-1,-1,-1,-1,0.11157266666666667,0.4303383333333333,0.8878583333333333,-1.0,-1.0
2017-10-11 12:19:20,1507724359493,iz3x1,0,quest,61.0,0.6834597117286746,0.46457600000000004,31.75,-1,-1,-1,-1,-1,-1,-1,0.11031116666666667,0.4304603333333334,0.8887533333333333,-1.0,-1.0
2017-10-11 12:19:21,1507724360491,iz3x1,0,quest,61.0,0.6711895634462622,0.7466400000000001,31.75,-1,-1,-1,-1,-1,-1,-1,0.10518406666666665,0.4427486666666667,0.8827313333333332,-1.0,-1.0
2017-10-11 12:19:22,1507724361491,iz3x1,0,quest,61.0,0.662344373725788,0.696864,31.75,-1,-1,-1,-1,-1,-1,-1,0.10030109999999998,0.45430466666666663,0.8774413333333332,-1.0,-1.0
2017-10-11 12:19:23,1507724362486,iz3x1,0,quest,61.0,0.6541123805609419,0.6526186666666666,31.75,-1,-1,-1,-1,-1,-1,-1,0.09619139999999997,0.463216,0.8730469999999998,-1.0,-1.0
2017-10-11 12:19:24,1507724363484,iz3x1,0,quest,65.66666666666667,0.6484485784347488,0.6360266666666666,31.75,-1,-1,-1,-1,-1,-1,-1,0.09322101666666664,0.46736666666666665,0.8723549999999998,-1.0,-1.0
2017-10-11 12:19:25,1507724364484,iz3x1,0,quest,70.33333333333333,0.6505943667244095,0.813008,31.75,-1,-1,-1,-1,-1,-1,-1,0.08483884999999997,0.4553226666666667,0.8786213333333329,-1.0,-1.0
2017-10-11 12:19:26,1507724365493,iz3x1,0,quest,74.66666666666667,0.6505943667244095,0.8406613333333333,31.75,-1,-1,-1,-1,-1,-1,-1,0.08247881666666664,0.4461266666666666,0.882690333333333,-1.0,-1.0
2017-10-11 12:19:27,1507724366496,iz3x1,0,quest,73.33333333333333,0.6480393149414394,0.8627839999999999,31.75,-1,-1,-1,-1,-1,-1,-1,0.08544919999999996,0.4286296666666667,0.8908693333333328,-1.0,-1.0
2017-10-11 12:19:28,1507724367496,iz3x1,0,quest,73.33333333333333,0.6353791640324405,0.7853546666666666,31.75,-1,-1,-1,-1,-1,-1,-1,0.08951823333333331,0.44352199999999997,0.8828943333333328,-1.0,-1.0
2017-10-11 12:19:29,1507724368497,iz3x1,0,quest,74.0,0.626445902165202,0.7577013333333333,31.75,-1,-1,-1,-1,-1,-1,-1,0.08496096666666664,0.4569496666666666,0.8777673333333329,-1.0,-1.0
2017-10-11 12:19:30,1507724369504,iz3x1,0,quest,75.66666666666667,0.6219055057912694,0.7079253333333333,31.8033332824707,-1,-1,-1,-1,-1,-1,-1,0.07560223333333331,0.4718423333333332,0.8749189999999997,-1.0,-1.0
2017-10-11 12:19:31,1507724370510,iz3x1,0,quest,76.66666666666667,0.6215213897574979,0.7134559999999999,31.856666564941396,-1,-1,-1,-1,-1,-1,-1,-0.259847,0.2854817333333332,0.6946616666666663,-1.0,-1.0
2017-10-11 12:19:32,1507724371504,iz3x1,0,quest,77.33333333333333,0.6202512460724936,0.6913333333333332,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.5963541666666667,0.06665039999999987,0.5073243333333329,-1.0,-1.0
2017-10-11 12:19:33,1507724372493,iz3x1,0,quest,78.0,0.618952399201734,0.6858026666666667,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.9081216666666667,-0.15527326666666677,0.36185699999999965,-1.0,-1.0
2017-10-11 12:19:34,1507724373486,iz3x1,0,quest,78.0,0.6225939579709651,0.6747413333333334,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.8868,-0.18611633333333344,0.4128009999999997,-1.0,-1.0
2017-10-11 12:19:35,1507724374492,iz3x1,0,quest,78.33333333333333,0.6277706950089009,0.696864,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.8591306666666667,-0.18058266666666678,0.4739176666666663,-1.0,-1.0
2017-10-11 12:19:36,1507724375496,iz3x1,0,quest,78.66666666666667,0.6323889549224577,0.696864,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.8278806666666667,-0.1709800000000001,0.5152996666666663,-1.0,-1.0
2017-10-11 12:19:37,1507724376500,iz3x1,0,quest,79.0,0.6393629362289058,0.6636799999999999,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.7980143333333335,-0.16162133333333342,0.5620119999999996,-1.0,-1.0
2017-10-11 12:19:38,1507724377507,iz3x1,0,quest,79.66666666666667,0.644807724375602,0.6526186666666667,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.8062336666666666,-0.2146810000000001,0.5108236666666662,-1.0,-1.0
2017-10-11 12:19:39,1507724378507,iz3x1,0,quest,80.33333333333333,0.6482344229078236,0.6858026666666667,31.909999847412095,-1,-1,-1,-1,-1,-1,-1,-0.8232828333333333,-0.25691716666666675,0.4811196666666662,-1.0,-1.0
