,temp_mean,temp_std,temp_skew,temp_kurtosis,temp_diff,temp_diff2,temp_q25,temp_q75,temp_qdev,temp_max-min,hr_mean,hr_std,hr_skew,hr_kurtosis,hr_diff,hr_diff2,hr_q25,hr_q75,hr_qdev,hr_max-min,gsr_mean,gsr_std,gsr_skew,gsr_kurtosis,gsr_diff,gsr_diff2,gsr_q25,gsr_q75,gsr_qdev,gsr_max-min,rr_mean,rr_std,rr_skew,rr_kurtosis,rr_diff,rr_diff2,rr_q25,rr_q75,rr_qdev,rr_max-min,min_SCR_Onsets,max_SCR_Onsets,mean_SCR_Onsets,min_SCR_Peaks,max_SCR_Peaks,mean_SCR_Peaks,min_SCR_Height,max_SCR_Height,mean_SCR_Height,min_SCR_Amplitude,max_SCR_Amplitude,mean_SCR_Amplitude,min_SCR_RiseTime,max_SCR_RiseTime,mean_SCR_RiseTime,min_SCR_Recovery,max_SCR_Recovery,mean_SCR_Recovery,min_SCR_RecoveryTime,max_SCR_RecoveryTime,mean_SCR_RecoveryTime,HRV_MeanNN,HRV_SDNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_SD1,HRV_SD2,HRV_SD1SD2,HRV_S,HRV_CSI,HRV_CVI,HRV_CSI_Modified,HRV_PIP,HRV_IALS,HRV_PSS,HRV_PAS,HRV_GI,HRV_SI,HRV_AI,HRV_PI,HRV_C1d,HRV_C1a,HRV_SD1d,HRV_SD1a,HRV_C2d,HRV_C2a,HRV_SD2d,HRV_SD2a,HRV_Cd,HRV_Ca,HRV_SDNNd,HRV_SDNNa,HRV_ApEn
0,34.46714292253768,0.014392893810402924,-0.3040973606803231,-1.9702643196634873,0.0011110658998811013,0.0,34.45000076293949,34.47999954223628,0.029998779296789735,0.029998779296789735,66.77777777777779,0.8821763004913507,0.8305739400933692,-0.4233252646710337,-0.01646090534979418,-0.008547008547008243,66.08333333333333,67.22222222222221,1.1388888888888857,3.0,1.7743085135318046,0.005643550793686814,-0.1557751937655256,-0.6506265122515273,-0.00041662546455036286,0.00020255699880398728,1.7701798041844898,1.7784815149593303,0.008301710774840432,0.021338680466851168,0.8774995238095246,0.027142759778781687,-0.7636748811695118,0.15677180003786795,0.0006827983539094644,-0.0013472136752136722,0.8667015555555563,0.8932026666666676,0.02650111111111131,0.11430044444444454,15.0,188.0,100.0,3,228,101.25,-0.0004959976054988144,0.004482390633350774,0.002524274964281064,0.0012678046777841205,0.00654961524593661,0.0043221031936068145,1.0,5.2,3.4,31.0,241.0,145.66666666666666,0.6,1.6,1.1666666666666667,877.0714285714286,27.007445573436158,21.561282171728305,21.961504782407154,0.03079275494976026,0.024583268214365687,884.0,17.049899999999997,0.019287217194570133,26.25,0.0,35.714285714285715,4.666666666666667,85.9375,15.529128956700893,35.58181455554968,0.43643443007823846,1735.9014304302984,2.291294937067024,3.946495170989148,326.1137261711549,0.39285714285714285,0.4230769230769231,0.45454545454545453,0.14285714285714285,51.948051948051955,51.93113317975925,51.96318363966782,57.692307692307686,0.4710006373486297,0.5289993626513704,10.662659503721747,11.300102109817756,0.4861252274554585,0.5138747725445417,24.808595129878757,25.506844860689508,0.48370336071308445,0.5162966392869155,19.093961087351044,19.726776756981746,0.2514028588165207
1,34.49999999999999,1.4471626093874067e-14,0.0,0.0,0.0,0.0,34.49999999999998,34.49999999999998,0.0,0.0,73.35912698412699,3.164499371794397,-0.8326773006384297,-0.3808165145284108,0.24691358024691376,-0.057692307692307696,71.66666666666667,75.80555555555556,4.138888888888886,10.666666666666643,1.6938581540493953,0.03571853120932793,0.34956659598517686,-1.5303851420669947,0.0033565462531512194,4.972070809399893e-05,1.658834175319589,1.7288885483933123,0.07005437307372331,0.09641708774553504,0.7063451428571434,0.11078471301273478,-0.17461780211841155,-1.3263510115712918,-0.007510781893004125,0.004679794871794869,0.6369484444444451,0.8047120000000006,0.16776355555555555,0.3429013333333337,4.0,196.0,82.5,14,268,117.75,0.0019272859025637194,0.08304608590788157,0.029142838501051913,0.0060678546784651635,0.14792291398006682,0.05125066888614054,0.9,7.2,3.5250000000000004,22.0,169.0,76.66666666666667,0.5,1.4,0.9,705.8214285714286,110.88200387379723,54.382390940859196,54.88615516220851,0.1570963977364936,0.07704837050771934,688.0,160.1208,0.23273372093023256,168.0,21.428571428571427,67.85714285714286,14.0,156.25,38.81037250845468,151.69192989556691,0.25584994887449763,18495.248062682193,3.908540941278558,4.974030270513532,2371.5764738335206,0.2857142857142857,0.3333333333333333,0.4444444444444444,0.0,40.74749316317229,41.80269461505724,39.652460680585975,70.37037037037037,0.5782645176641494,0.42173548233585045,29.799006178575304,25.44828844176725,0.323068224827212,0.6769317751727878,86.22031384035641,124.8058455230044,0.33903326365583397,0.660966736344166,64.50551638410596,90.0669597058972,0.2825190422603461
2,34.54285812377926,0.008486060640303897,3.201772216824252,9.824659517413757,0.0013169025688031656,0.00034188816690061685,34.5400009155273,34.5400009155273,0.0,0.03555636935768547,66.51587301587303,1.5844507026103898,0.010974719842683297,-0.7421756898438896,-0.07407407407407407,0.0512820512820511,65.05555555555557,67.36111111111111,2.305555555555543,5.444444444444436,1.8001515239867487,0.025661675311274657,0.1251834716066679,0.3416284464655148,0.0035313364360532885,0.0002677382112119542,1.7922130187014653,1.810601159691731,0.018388140990265756,0.10051394891438448,0.9039347936507943,0.05394724473249261,-0.7493096987401265,0.15043644325137384,0.007647341563786016,-0.003403487179487177,0.8821413333333338,0.9475875555555557,0.06544622222222196,0.20647822222222245,5.0,217.0,88.0,14,268,119.0,-0.0046760391578893785,0.09720661924200269,0.03884131442966023,0.0153484741031597,0.13798535356806557,0.06472186823572108,0.9,5.1,3.1,20.0,108.0,64.0,0.6,3.3,1.95,903.5,53.901487645243805,36.53004851412662,36.404932197699374,0.05965853640868158,0.040431708372027246,907.0,46.701899999999995,0.05149051819184123,65.0,10.714285714285714,35.714285714285715,7.0,101.5625,25.74217442562971,67.12752035196881,0.38348168218721795,5428.69829893579,2.6076864853007353,4.441665816279796,700.1901104543165,0.32142857142857145,0.34615384615384615,0.3333333333333333,0.0,65.60606060606061,65.61904850549818,65.61310450642426,38.46153846153847,0.5928670552317513,0.4071329447682486,20.267917049821907,16.79571831885001,0.5965584475913139,0.40344155240868623,51.847414594429125,42.637420049498374,0.5960664847942945,0.4039335152057056,39.363325962531945,32.404056399805256,0.19256633902518283
3,34.620316399468344,0.001313223035010449,4.615167884890114,22.12809917366959,0.000246919231649656,0.00017094408344976185,34.61999893188481,34.61999893188481,0.0,0.006666819254540712,68.59523809523812,2.5633651089830765,0.061185273026396994,0.1618960272475407,0.2139917695473267,-0.07692307692307665,67.41666666666667,69.58333333333334,2.1666666666666714,10.666666666666679,2.2289178496893562,0.017512982247186143,1.7468284061805623,2.018570356697481,-0.0018720684308746595,-0.0004152699357352886,2.218401416106734,2.2298020564897265,0.011400640382992488,0.061354962457046636,0.8804953015873016,0.06181811804661102,-0.24436239821614475,-0.22802428759033289,0.0010241975308641843,0.0012054017094017073,0.8388177777777783,0.9194733333333335,0.08065555555555515,0.25256711111111096,113.0,113.0,113.0,6,198,102.0,0.018503754528984957,0.02113374718837177,0.019818750858678364,0.01925251146567957,0.01925251146567957,0.01925251146567957,8.5,8.5,8.5,221.0,221.0,221.0,2.3,2.3,2.3,880.0,61.89058445712437,39.1436102349058,39.87526848858872,0.07033020961036861,0.04448137526693841,893.0,54.856199999999994,0.06142911534154535,81.25,25.0,57.14285714285714,9.333333333333334,39.0625,28.19607274991534,83.52297225666058,0.3375846427408099,7398.512909140952,2.962220058001211,4.576114545874412,989.6536948902345,0.21428571428571427,0.25925925925925924,0.2857142857142857,0.0,51.58730158730157,51.48883075980668,51.68459206456822,55.55555555555556,0.5511965192168238,0.4488034807831762,20.94085076517262,18.895970266374054,0.5012939786137318,0.4987060213862683,59.13603262430256,58.983188622219444,0.5064024483877965,0.4935975516122035,44.35983309995545,43.79540062810255,0.14476483103806848
4,35.1599998474121,1.4471626093874067e-14,0.0,0.0,0.0,0.0,35.15999984741209,35.15999984741209,0.0,0.0,67.48015873015873,1.8553186244901543,0.2522590992533075,-0.5353517180063068,-0.0946502057613164,-0.017094017094016485,66.0,68.38888888888887,2.3888888888888715,6.666666666666671,2.84782457245529,0.005595079637644703,0.22346283102838704,-1.1561227894041952,-0.0006343695358488991,-3.439273977516695e-05,2.842482877205101,2.8510378510378516,0.008554973832750612,0.017127977467920275,0.9704344761904752,0.01981342957785994,0.016184418817333537,-1.2526472609890926,0.001706995884773661,0.0004963418803418833,0.9568053333333321,0.9886066666666655,0.03180133333333346,0.06452444444444438,14.0,225.0,101.0,4,231,98.8,0.0004627692964462168,0.004597877206365198,0.0028187011470244827,0.0003079414232231067,0.003515483830053134,0.0022653916616676498,0.6,4.1,2.15,30.0,234.0,145.0,0.3,2.0,0.9666666666666667,969.7857142857143,19.818355021726596,10.917196764059224,10.988857345283256,0.020435808374764112,0.0112573289163165,970.0,25.2042,0.025983711340206186,32.25,0.0,0.0,5.6,0.0,7.770295546341392,26.6838352851884,0.2911986025732406,651.3818623782511,3.4340824137316583,3.520805771499968,366.53795793511114,0.21428571428571427,0.2,0.2,0.0,58.84615384615385,58.90689801277069,58.785021969378285,44.0,0.639216904909882,0.36078309509011813,6.289490623865522,4.725137360640755,0.5574549297368264,0.4425450702631737,19.922926436246982,17.75117088371797,0.5639928959046331,0.436007104095367,14.77295992839284,12.989052906580211,0.08037814750700001
5,35.1500015258789,1.4471626093874067e-14,0.0,0.0,0.0,0.0,35.150001525878885,35.150001525878885,0.0,0.0,62.2579365079365,1.9020489448954345,0.11949371611090956,-1.2455052530714412,0.22633744855967064,0.004273504273504121,60.083333333333336,63.88888888888888,3.805555555555543,6.111111111111107,2.7882941664239818,0.003124709575038157,0.7813833293770668,-1.0731359297392205,-0.00028817663152638475,0.0,2.7855153203342624,2.7911347646490268,0.005619444314764355,0.007780769051212388,0.9516697142857133,0.03205469472759075,-0.962689857695596,-0.2532886112168504,-0.0018435555555555408,0.0014890256410256498,0.9346826666666662,0.9752408888888883,0.04055822222222205,0.10876977777777763,33.0,204.0,111.66666666666667,4,215,109.25,0.0012877286952517714,0.002605884011393911,0.0018797252056559442,0.000553847296448941,0.0052973295994151555,0.0023466159086248605,1.1,7.3,3.266666666666666,66.0,221.0,143.5,0.6,1.9,1.25,951.2142857142857,32.06978171847915,19.27289403396502,19.55276300962453,0.03371457115406684,0.02026135890031616,965.0,19.273799999999998,0.01997284974093264,40.75,0.0,28.57142857142857,4.666666666666667,93.75,13.825891315038993,43.549968026391404,0.3174719050691487,1891.606735577955,3.149885026148029,3.9838009617310255,548.7095687022229,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,44.15274463007161,44.25888572749429,44.04940681817561,51.85185185185185,0.4745238807458372,0.5254761192541628,9.56656839045385,10.067082687956518,0.4284810921151411,0.5715189078848588,28.507141512806772,32.92328352197762,0.43273101241255835,0.5672689875874418,21.262365202399543,24.344288362105363,0.198496622996847
6,35.13999938964841,2.17074391408111e-14,0.0,0.0,0.0,0.0,35.13999938964839,35.13999938964839,0.0,0.0,64.71825396825398,3.677684176056682,0.4154181800136145,-1.0178777358102256,-0.13580246913580238,-0.07905982905982885,61.45833333333333,67.16666666666667,5.708333333333343,11.666666666666679,2.707146340383985,0.008516415639018561,1.1090628129015916,0.08994975365775337,-0.0008180944608866618,-9.373379522174925e-05,2.7027027027026986,2.709219912737053,0.006517210034354459,0.028568415797865843,0.9460732063492062,0.09646708176808408,-0.0873483307399064,-1.044787180141574,0.00368711111111111,0.002198085470085478,0.8747671111111112,1.020408,0.14564088888888882,0.33184000000000025,14.0,223.0,105.66666666666667,5,236,109.75,0.003969960564566741,0.006353929232058226,0.005240085782577673,0.003296045482955237,0.010253768868088738,0.005639763031249772,1.1,9.3,3.9000000000000004,31.0,243.0,163.33333333333334,0.6,4.3,1.8666666666666665,945.6071428571429,96.49614818093318,50.902957783522865,51.7351352228272,0.1020467631931914,0.05383097850733241,945.5,111.93629999999983,0.11838847170809078,145.7499999999999,32.142857142857146,82.14285714285714,9.333333333333334,54.6875,36.58226494166412,133.25891085378615,0.2745202156259763,15314.99018499241,3.6427189805302476,4.89208683277562,1941.6990555675,0.21428571428571427,0.23076923076923078,0.0,0.0,54.17362270450751,54.051741501473494,54.263247969102515,46.15384615384615,0.6266580903373357,0.37334190966266445,29.036118091889513,22.41179291218044,0.5214151762984867,0.4785848237015132,96.22503842251986,92.18828180697312,0.5288270912466134,0.47117290875338647,71.07163348784654,67.08564587175245,0.011629129321992782
7,35.1599998474121,1.4471626093874067e-14,0.0,0.0,0.0,0.0,35.15999984741209,35.15999984741209,0.0,0.0,63.48412698412698,4.740761408685105,0.9461361205923432,-0.36919671735511317,0.530864197530864,0.04273504273504258,59.666666666666664,67.11111111111111,7.44444444444445,15.333333333333329,2.804409096710662,0.004921529217842045,0.748925647686676,-0.01599706279512736,0.00012897692282742024,-0.00020194590741941563,2.8011204481792724,2.806803120748924,0.005682672569651714,0.01838928763972225,0.8652201269841264,0.09559935057282434,0.3710559593962067,-0.6290745447714468,-0.011471012345678995,-0.0035452991452991547,0.7802848888888885,0.922699555555555,0.14241466666666658,0.35027555555555534,1.0,220.0,110.66666666666667,33,267,149.0,0.002168746391633639,0.008219419915236137,0.0049078204027232,0.006019050416641678,0.011607165342516055,0.008722345086526747,3.2,4.7,3.8333333333333335,55.0,175.0,115.0,2.2,2.8,2.5,864.7142857142857,95.6083279895239,40.54672658843174,39.639076808831085,0.11056637963434121,0.04689031655691759,856.5,113.4189,0.13242136602451837,142.75,21.428571428571427,64.28571428571429,14.0,46.875,28.029060011498874,127.64728937321966,0.2195821011878013,11240.09554664385,4.55410525079516,4.757740112938945,2325.2767631373954,0.21428571428571427,0.23076923076923078,0.3333333333333333,0.0,32.65993265993267,32.3557699443422,32.936643982929525,73.07692307692307,0.40165356281961756,0.5983464371803825,18.51662454702219,22.60020421963551,0.28045006683752194,0.7195499331624781,67.5988598156044,108.27845878087084,0.2864838157954169,0.713516184204583,49.56042389339058,78.21442918902488,0.3003595380518074
8,35.15857151576451,0.003212049511068317,-2.1186128408376406,3.042649111971354,0.0003703082049334491,0.0,35.15999984741209,35.15999984741209,0.0,0.009998321533203125,70.8095238095238,4.298834620831908,0.21014654403380476,-0.183682627347018,0.32510288065843623,-0.11538461538461539,68.58333333333333,73.52777777777776,4.944444444444429,17.111111111111107,2.8142187863090355,0.007789887171611263,0.7538398412611145,0.7413825759093333,-0.0003997932561988154,-0.0007115224273403881,2.8100963723081382,2.8171336219635523,0.0070372496554140795,0.03186666758757317,0.8528419682539682,0.08318855808114693,1.2087768670178454,3.2837727882826835,-0.00757906172839506,0.006877880341880347,0.8079382222222219,0.8881328888888884,0.08019466666666653,0.3908337777777777,112.0,191.0,151.5,17,224,133.0,0.004097868740572103,0.017984759615360522,0.010402497346628533,0.00888694158666254,0.011976830532774074,0.010431886059718308,3.3,4.6,3.9499999999999997,237.0,237.0,237.0,1.3,1.3,1.3,852.3214285714286,83.18255406987274,42.40850718289293,42.51810407096222,0.09759528656846582,0.04975647186763051,857.0,65.2344,0.07611948658109684,79.75,21.428571428571427,50.0,9.333333333333334,0.0,30.06483971177273,101.44674265564959,0.2963608187384064,9581.79494136892,3.374265209068295,4.688416982308915,1369.2328572650517,0.2857142857142857,0.27999999999999997,0.2857142857142857,0.0,37.898465171192456,39.60362823599302,36.01536408621034,40.0,0.19104594410922793,0.8089540558907719,13.35679026390121,27.484960922713295,0.3797917994948776,0.6202082005051224,62.518838144428095,79.89265593602704,0.36409008500247764,0.6359099149975221,45.205137811332044,59.742194257641195,0.29879753782916696
9,35.12000083923339,0.02911658345791192,0.0,-2.0735956147537973,-0.0022222730848524305,0.0,35.09000015258787,35.150001525878885,0.060001373291015625,0.060001373291015625,70.30555555555554,1.4498553291750393,-0.31273977212359744,-0.69648173251041,0.037037037037037035,-0.004273504273503302,69.5,71.66666666666667,2.1666666666666714,4.8888888888888715,2.6684761119663576,0.012154185660883127,-0.6634195472114495,-0.042788465934025854,0.0006453847563109007,-0.0002149347464396579,2.6596742332527468,2.676408839406689,0.016734606153942178,0.04643640763888568,0.7994446984126969,0.15721866268643117,-1.0425150860478494,-0.11728471624647563,-0.012256230452674908,-0.0055661196581196564,0.7194475555555541,0.9226995555555544,0.20325200000000032,0.5272568888888891,4.0,255.0,120.25,16,267,140.5,-0.00139528788200359,0.012661671793321158,0.006126482306596862,0.0028311778037894333,0.023074449195208693,0.008719813801183841,1.2,3.5,2.025,35.0,272.0,162.75,0.5,5.8,2.2249999999999996,798.8928571428571,157.19375618683773,74.2341141504612,74.60954393094791,0.1967645032514398,0.09292123904568436,875.5,94.1451,0.10753295259851513,203.25,39.285714285714285,64.28571428571429,9.333333333333334,523.4375,52.756914454808886,206.68745070565433,0.2552497225868857,34256.52996986937,3.9177319758285143,5.24171347877044,3238.9841385280874,0.25,0.2962962962962963,0.25,0.0,39.01791639017917,36.38167552997381,41.22355155856876,55.55555555555556,0.346638528385835,0.653361471614165,31.493589091212733,43.23749263348615,0.30348410364003303,0.6965158963599671,113.8628585359281,172.4962368436758,0.3061931016494261,0.6938068983505741,83.53620983686933,125.7466351328342,0.3123468352499277
