datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
2017-08-29 14:33:24,1504017203556,ef5rq,0,quest,52.0,,0.0,20.526667277018202,-1,-1,-1,-1,-1,-1,-1,0.25146466666666667,0.012288410000000001,0.9395346666666665,-1.0,-1.0
2017-08-29 14:33:25,1504017204490,ef5rq,0,quest,78.0,2.102500663201539,0.2544106666666667,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.26188133333333335,0.023356113333333334,0.9364423333333333,-1.0,-1.0
2017-08-29 14:33:26,1504017205494,ef5rq,0,quest,78.0,2.083411929959244,0.5088213333333333,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.3380531666666666,0.13228356666666666,0.8515628333333333,-1.0,-1.0
2017-08-29 14:33:27,1504017206501,ef5rq,0,quest,78.0,2.1030742225220576,0.763232,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.503011,0.266276,0.6883954999999998,-1.0,-1.0
2017-08-29 14:33:28,1504017207501,ef5rq,0,quest,78.0,2.122324241772077,0.7687626666666668,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.6687013333333333,0.4119466666666667,0.5237631666666664,-1.0,-1.0
2017-08-29 14:33:29,1504017208503,ef5rq,0,quest,78.0,2.1429251708739794,0.7798240000000001,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.7499188333333332,0.4595133333333334,0.4413249999999998,-1.0,-1.0
2017-08-29 14:33:30,1504017209504,ef5rq,0,quest,78.0,2.15237736874629,0.7245173333333335,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.7435713333333333,0.47298200000000007,0.4370116666666664,-1.0,-1.0
2017-08-29 14:33:31,1504017210503,ef5rq,0,quest,78.0,2.208175811641507,0.6415573333333334,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.7402753333333333,0.4764813333333335,0.43579099999999976,-1.0,-1.0
2017-08-29 14:33:32,1504017211499,ef5rq,0,quest,78.0,2.265492912771801,0.5862506666666667,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.7425131666666666,0.4804690000000002,0.4300534999999997,-1.0,-1.0
2017-08-29 14:33:33,1504017212491,ef5rq,0,quest,78.0,2.3222618323044375,0.7355786666666666,30.7900009155273,-1,-1,-1,-1,-1,-1,-1,0.7443848333333333,0.4922690000000001,0.4328204999999998,-1.0,-1.0
