datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
2017-10-20 11:12:50,1508497969509,f3j25,0,quest,48.0,,0.44245333333333337,20.47999954223633,-1,-1,-1,-1,-1,-1,-1,0.06119793333333332,0.48055000000000003,0.865438,-1.0,-1.0
2017-10-20 11:12:51,1508497970495,f3j25,0,quest,72.0,0.5669251144209859,0.6913333333333332,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,0.06180828333333333,0.4827473333333334,0.8655193333333333,-1.0,-1.0
2017-10-20 11:12:52,1508497971495,f3j25,0,quest,72.0,0.5528103882698564,0.8130080000000001,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,0.06099448333333333,0.4851075,0.8650716666666667,-1.0,-1.0
2017-10-20 11:12:53,1508497972495,f3j25,0,quest,72.0,0.5442284305738596,0.5475360000000001,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.017618783333333336,0.5755210000000001,0.7583415000000001,-1.0,-1.0
2017-10-20 11:12:54,1508497973497,f3j25,0,quest,72.0,0.539197999424483,0.49222933333333346,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.090983,0.6000163333333334,0.7393391666666668,-1.0,-1.0
2017-10-20 11:12:55,1508497974498,f3j25,0,quest,71.66666666666667,0.5411885482493263,0.6083733333333334,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.16263816666666667,0.6235351666666666,0.7205404999999999,-1.0,-1.0
2017-10-20 11:12:56,1508497975498,f3j25,0,quest,71.33333333333333,0.5483014334851796,0.91256,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.15653466666666668,0.5591633333333333,0.8068846666666666,-1.0,-1.0
2017-10-20 11:12:57,1508497976496,f3j25,0,quest,71.0,0.5615440747287109,0.9651013333333335,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.15600566666666668,0.5669351666666667,0.8029785,-1.0,-1.0
2017-10-20 11:12:58,1508497977495,f3j25,0,quest,71.0,0.574126911739029,0.8378960000000001,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.17138666666666666,0.6156818333333334,0.7529703333333334,-1.0,-1.0
2017-10-20 11:12:59,1508497978495,f3j25,0,quest,71.0,0.5825066068133622,0.78812,30.719999313354503,-1,-1,-1,-1,-1,-1,-1,-0.190389,0.7091061666666666,0.6470133333333334,-1.0,-1.0
