datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
2017-10-19 13:46:29,1508420788602,b7mrd,0,quest,26.0,,0.0,20.4266662597656,-1,-1,-1,-1,-1,-1,-1,0.151245,0.5108236666666667,-0.39978033333333335,-1.0,-1.0
2017-10-19 13:46:30,1508420789500,b7mrd,0,quest,52.0,,0.23781866666666665,30.6399993896484,-1,-1,-1,-1,-1,-1,-1,0.23518866666666668,0.7694906666666667,-0.40006516666666664,-1.0,-1.0
2017-10-19 13:46:31,1508420790500,b7mrd,0,quest,78.0,0.07658225627205688,0.5198826666666667,30.67999966939287,-1,-1,-1,-1,-1,-1,-1,0.2844236666666667,0.7443439999999999,0.00040683333333335625,-1.0,-1.0
2017-10-19 13:46:32,1508420791499,b7mrd,0,quest,78.0,0.07413198188734033,0.8074773333333334,30.719999949137335,-1,-1,-1,-1,-1,-1,-1,0.3032633333333333,0.7384439999999999,0.3940428333333333,-1.0,-1.0
2017-10-19 13:46:33,1508420792497,b7mrd,0,quest,78.0,0.07319030881438977,0.8517226666666667,30.760000228881804,-1,-1,-1,-1,-1,-1,-1,0.3282471666666666,0.7192789999999999,0.593343,-1.0,-1.0
2017-10-19 13:46:34,1508420793494,b7mrd,0,quest,78.0,0.07356645782823763,0.8351306666666666,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.30704766666666666,0.7309163333333334,0.5914713333333332,-1.0,-1.0
2017-10-19 13:46:35,1508420794494,b7mrd,0,quest,77.66666666666667,0.07469218714782498,0.8019466666666665,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.314494,0.7201333333333334,0.6026611666666665,-1.0,-1.0
2017-10-19 13:46:36,1508420795495,b7mrd,0,quest,77.33333333333333,0.07488092139730657,0.7742933333333332,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3077801666666667,0.7219236666666666,0.6053874999999999,-1.0,-1.0
2017-10-19 13:46:37,1508420796496,b7mrd,0,quest,77.0,0.07497492995228415,0.7577013333333333,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.30879733333333337,0.72229,0.6057128333333334,-1.0,-1.0
2017-10-19 13:46:38,1508420797496,b7mrd,0,quest,77.0,0.07488184616965725,0.730048,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.30395500000000003,0.7279866666666667,0.601888,-1.0,-1.0
2017-10-19 13:46:39,1508420798495,b7mrd,0,quest,77.0,0.07535103275656173,0.6858026666666667,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.31925433333333336,0.7229411666666667,0.6012366666666668,-1.0,-1.0
2017-10-19 13:46:40,1508420799494,b7mrd,0,quest,77.0,0.08030468613585219,0.6802720000000001,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.30485000000000007,0.7505696666666667,0.5180663333333334,-1.0,-1.0
2017-10-19 13:46:41,1508420800494,b7mrd,0,quest,77.0,0.08536136676229972,0.7134560000000002,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3020018333333334,0.7793376666666667,0.477254,-1.0,-1.0
2017-10-19 13:46:42,1508420801495,b7mrd,0,quest,77.0,0.09052682163840435,0.7632320000000002,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.2844645000000001,0.8159588333333335,0.43404133333333333,-1.0,-1.0
2017-10-19 13:46:43,1508420802495,b7mrd,0,quest,77.0,0.09120476121503844,0.7577013333333334,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.29117850000000006,0.8175051666666668,0.4782306666666667,-1.0,-1.0
2017-10-19 13:46:44,1508420803495,b7mrd,0,quest,77.0,0.09169045550331134,0.7300480000000001,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.29386400000000007,0.8140465000000002,0.4820963333333334,-1.0,-1.0
2017-10-19 13:46:45,1508420804496,b7mrd,0,quest,77.0,0.0917860389584405,0.7079253333333334,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.2851970000000001,0.8152670000000001,0.4857176666666667,-1.0,-1.0
2017-10-19 13:46:46,1508420805497,b7mrd,0,quest,77.0,0.09197939661515821,0.7189866666666669,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.2945556666666667,0.8074951666666669,0.49174000000000007,-1.0,-1.0
2017-10-19 13:46:47,1508420806498,b7mrd,0,quest,77.0,0.09217236832223678,0.7355786666666669,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.29370116666666674,0.8106283333333334,0.48885116666666667,-1.0,-1.0
2017-10-19 13:46:48,1508420807498,b7mrd,0,quest,77.0,0.09246273967645362,0.7355786666666669,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3067625000000001,0.8032228333333334,0.49076366666666665,-1.0,-1.0
2017-10-19 13:46:49,1508420808497,b7mrd,0,quest,77.0,0.09275311103067045,0.7134560000000002,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3084308333333334,0.8076988333333336,0.48567733333333335,-1.0,-1.0
2017-10-19 13:46:50,1508420809496,b7mrd,0,quest,77.0,0.09314350600940675,0.7079253333333334,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3190103333333334,0.8011881666666669,0.4877118333333333,-1.0,-1.0
2017-10-19 13:46:51,1508420810496,b7mrd,0,quest,77.0,0.0932415225693622,0.7245173333333335,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.31982433333333343,0.8015136666666668,0.4874676666666666,-1.0,-1.0
2017-10-19 13:46:52,1508420811495,b7mrd,0,quest,77.0,0.09372899577767413,0.7466400000000001,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.31876633333333343,0.7999673333333334,0.48815933333333317,-1.0,-1.0
2017-10-19 13:46:53,1508420812494,b7mrd,0,quest,77.0,0.093825933015677,0.7521706666666667,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3127441666666667,0.7975668333333333,0.4930419999999998,-1.0,-1.0
2017-10-19 13:46:54,1508420813495,b7mrd,0,quest,77.66666666666667,0.09450866801306311,0.7411093333333333,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3084716666666667,0.7973226666666667,0.4958089999999998,-1.0,-1.0
2017-10-19 13:46:55,1508420814495,b7mrd,0,quest,78.66666666666667,0.09558500559065003,0.7355786666666667,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.3058675,0.7979330000000001,0.4997966666666665,-1.0,-1.0
2017-10-19 13:46:56,1508420815496,b7mrd,0,quest,79.66666666666667,0.10954091221668281,0.730048,30.760000228881797,-1,-1,-1,-1,-1,-1,-1,0.30603016666666666,0.7995606666666667,0.49967466666666654,-1.0,-1.0
