datetime,timestamp,user_id,level,task,hr,gsr,rr,temperature,TLX_mean,TLX_mental_demand,TLX_physical_demand,TLX_temporal_demand,TLX_performance,TLX_effort,TLX_frustration,band_ax,band_ay,band_az,opacity_median,opacity_std
2017-10-19 15:33:51,1508427230699,ibvx8,0,quest,27.0,,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,0.6617023333333333,0.0032552066666666664,-0.015462233333333334,-1.0,-1.0
2017-10-19 15:33:52,1508427231536,ibvx8,0,quest,54.0,,0.0,10.650000254313166,-1,-1,-1,-1,-1,-1,-1,0.992757,0.004964189999999999,-0.023274733333333335,-1.0,-1.0
2017-10-19 15:33:53,1508427232499,ibvx8,0,quest,81.0,,0.16038933333333333,21.300000508626333,-1,-1,-1,-1,-1,-1,-1,0.993164,0.00467936,-0.024332700000000002,-1.0,-1.0
2017-10-19 15:33:54,1508427233504,ibvx8,0,quest,81.0,0.002938324567331707,0.32077866666666666,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.7819011666666666,-0.11047362333333333,-0.0642091,-1.0,-1.0
2017-10-19 15:33:55,1508427234502,ibvx8,0,quest,81.0,0.002938324567331707,0.5585973333333333,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.5607098333333332,0.08325206000000003,0.14428706666666666,-1.0,-1.0
2017-10-19 15:33:56,1508427235503,ibvx8,0,quest,81.0,0.03575180004948365,0.6360266666666666,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.2508953666666666,-0.17411299999999996,0.3124186666666667,-1.0,-1.0
2017-10-19 15:33:57,1508427236501,ibvx8,0,quest,81.0,0.03575180004948365,0.7355786666666666,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.16609719999999994,-0.2332763333333333,0.06380233333333334,-1.0,-1.0
2017-10-19 15:33:58,1508427237503,ibvx8,0,quest,81.0,0.03575180004948365,0.763232,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.05769870999999995,-0.4643556666666666,-0.47013333333333335,-1.0,-1.0
2017-10-19 15:33:59,1508427238500,ibvx8,0,quest,81.0,0.011415952677291508,0.7908853333333333,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.02889010999999995,-0.29475899999999994,-0.9567056666666667,-1.0,-1.0
2017-10-19 15:34:00,1508427239507,ibvx8,0,quest,81.0,0.06787806437444667,0.8074773333333334,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.011474590000000048,-0.15185544999999992,-0.9939776666666668,-1.0,-1.0
2017-10-19 15:34:01,1508427240509,ibvx8,0,quest,81.0,0.07721854029266324,0.7411093333333335,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.008219366666666715,-0.12695298333333327,-0.9953623333333333,-1.0,-1.0
2017-10-19 15:34:02,1508427241509,ibvx8,0,quest,81.0,0.108802265210042,0.7189866666666669,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.008463566666666618,-0.15747064999999993,-0.9845386666666666,-1.0,-1.0
2017-10-19 15:34:03,1508427242502,ibvx8,0,quest,81.0,0.09415610720591777,0.6526186666666668,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.03051759999999995,-0.30904136666666665,-0.9152436666666666,-1.0,-1.0
2017-10-19 15:34:04,1508427243510,ibvx8,0,quest,81.0,0.12283622876529628,0.6968640000000001,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.04052736666666661,-0.1839598333333333,-0.28942866666666656,-1.0,-1.0
2017-10-19 15:34:05,1508427244515,ibvx8,0,quest,81.0,0.1254197416796328,0.6194346666666668,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.015869166666666715,-0.08740228333333329,0.3600666666666668,-1.0,-1.0
2017-10-19 15:34:06,1508427245512,ibvx8,0,quest,81.0,0.12724285744871164,0.6526186666666668,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.020182333333333382,0.02250171666666671,0.9421386666666668,-1.0,-1.0
2017-10-19 15:34:07,1508427246507,ibvx8,0,quest,81.0,0.1295941809760679,0.6581493333333336,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.06424966666666672,-0.10689294999999994,0.9750976666666668,-1.0,-1.0
2017-10-19 15:34:08,1508427247509,ibvx8,0,quest,81.0,0.13011413696491317,0.7411093333333336,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.08744283333333337,-0.11572269999999996,0.9655763333333335,-1.0,-1.0
2017-10-19 15:34:09,1508427248513,ibvx8,0,quest,81.0,0.1318434198253725,0.7521706666666669,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.1629636666666667,-0.08056653333333329,0.9708660000000001,-1.0,-1.0
2017-10-19 15:34:10,1508427249510,ibvx8,0,quest,81.0,0.13673697035754065,0.7189866666666669,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.20642066666666672,-0.10241719999999997,0.9666750000000001,-1.0,-1.0
2017-10-19 15:34:11,1508427250510,ibvx8,0,quest,81.0,0.139258440256576,0.6636800000000002,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.19950350000000006,-0.1138103333333333,0.9674073333333334,-1.0,-1.0
2017-10-19 15:34:12,1508427251508,ibvx8,0,quest,81.0,0.13883698057157037,0.6304960000000003,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,-0.14188630000000005,-0.27063,0.41361500000000007,-1.0,-1.0
2017-10-19 15:34:13,1508427252508,ibvx8,0,quest,81.0,0.14085228661340168,0.6526186666666668,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.025187199999999948,-0.44270833333333326,-0.1457519999999999,-1.0,-1.0
2017-10-19 15:34:14,1508427253505,ibvx8,0,quest,81.0,0.14513158357369507,0.6858026666666669,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.1538900333333333,-0.6161296666666666,-0.7135416666666666,-1.0,-1.0
2017-10-19 15:34:15,1508427254501,ibvx8,0,quest,81.0,0.1524363789782571,0.7134560000000002,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.21126316666666659,-0.6400553333333333,-0.7250976666666666,-1.0,-1.0
2017-10-19 15:34:16,1508427255503,ibvx8,0,quest,81.0,0.1582887139894165,0.7245173333333336,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.16182449999999993,-0.6774494999999998,-0.5321451333333334,-1.0,-1.0
2017-10-19 15:34:17,1508427256503,ibvx8,0,quest,81.0,0.15721402080060243,0.7466400000000003,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.16015633333333326,-0.6742754999999998,-0.04195163333333333,-1.0,-1.0
2017-10-19 15:34:18,1508427257506,ibvx8,0,quest,81.0,0.15721402080060243,0.7577013333333337,31.9500007629395,-1,-1,-1,-1,-1,-1,-1,0.27506499999999995,-0.5580644999999997,0.4608153666666667,-1.0,-1.0
2017-10-19 15:34:19,1508427258497,ibvx8,0,quest,81.0,0.15136168578944306,0.7577013333333337,32.18666712443037,-1,-1,-1,-1,-1,-1,-1,0.19734706666666665,-0.4151203333333331,0.8145751666666667,-1.0,-1.0
2017-10-19 15:34:20,1508427259494,ibvx8,0,quest,81.0,0.1480527864831639,0.7079253333333337,32.42333348592124,-1,-1,-1,-1,-1,-1,-1,0.08357739999999998,-0.2958983333333331,0.8798013333333334,-1.0,-1.0
2017-10-19 15:34:21,1508427260461,ibvx8,0,quest,81.0,0.1412792643518117,0.6747413333333337,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.14843760000000003,-0.2823486666666664,0.933675,-1.0,-1.0
2017-10-19 15:34:22,1508427261541,ibvx8,0,quest,81.0,0.1409599820163214,0.619434666666667,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.16862000000000002,-0.26281733333333307,0.9417316666666666,-1.0,-1.0
2017-10-19 15:34:23,1508427262541,ibvx8,0,quest,80.33333333333333,0.14394273761965273,0.6470880000000002,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.16699233333333338,-0.2532146666666664,0.9451496666666666,-1.0,-1.0
2017-10-19 15:34:24,1508427263568,ibvx8,0,quest,80.0,0.14767837417579457,0.6636800000000003,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.1541341666666667,-0.2562663333333331,0.9449869999999999,-1.0,-1.0
2017-10-19 15:34:25,1508427264496,ibvx8,0,quest,79.66666666666667,0.1494961078582158,0.7134560000000003,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.15209950000000005,-0.26180033333333314,0.9423013333333333,-1.0,-1.0
2017-10-19 15:34:26,1508427265498,ibvx8,0,quest,80.0,0.1497105848860103,0.718986666666667,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.15067533333333338,-0.27034533333333316,0.941325,-1.0,-1.0
2017-10-19 15:34:27,1508427266506,ibvx8,0,quest,81.66666666666667,0.15046237120894432,0.6913333333333337,32.6599998474121,-1,-1,-1,-1,-1,-1,-1,-0.1476641666666667,-0.2720543333333331,0.9401043333333332,-1.0,-1.0
